seed,trial,snr,normalization_mode,tau,symbols,max_points,max_persistence,mean_persistence,persistence_entropy,normalized_entropy,h1_bar_count
0,3,10,shape_normalized,15,1000,200,0.35882927814771104,0.05214827981596223,3.59827269705122,0.9062992785918188,53
0,4,10,shape_normalized,15,1000,200,0.30860683653784915,0.052963646305468445,3.716869707487378,0.8937182491037421,64
0,5,10,shape_normalized,15,1000,200,0.28790932967569427,0.05058721715322531,3.6428080162143175,0.8971454609146454,58
0,6,10,shape_normalized,15,1000,200,0.28998784622073326,0.04581857133952416,3.5958318043633724,0.8893856560689354,57
0,7,10,shape_normalized,15,1000,200,0.35433287304726513,0.057236210002264185,3.480485289997316,0.8766320879623716,53
0,8,10,shape_normalized,15,1000,200,0.2362068897605234,0.04946206451431683,3.6429280541438223,0.909065427244351,55
0,9,10,shape_normalized,15,1000,200,0.3256058635136865,0.057120756404854915,3.8072741747147605,0.8991918768649163,69
0,0,5,shape_normalized,15,1000,200,0.3530739190480734,0.07704842404021431,4.116818341014589,0.9148872158213825,90
0,1,5,shape_normalized,15,1000,200,0.45410376440402656,0.07495919172242094,4.090996181848996,0.916050235059799,87
0,2,5,shape_normalized,15,1000,200,0.32282492747355396,0.06966328222391216,4.063967726838057,0.9099980606099848,87
0,3,5,shape_normalized,15,1000,200,0.31905587051927553,0.06036449075518163,3.877667442679065,0.8981304269308104,75
0,4,5,shape_normalized,15,1000,200,0.35085891168165706,0.06456804508047946,4.06371383259499,0.9171477894675859,84
0,5,5,shape_normalized,15,1000,200,0.20521403461778515,0.07347870422315901,4.149797381295415,0.9365761595872663,84
0,6,5,shape_normalized,15,1000,200,0.3572890343465095,0.07997281661266242,4.143747386161538,0.9163956508700334,92
0,7,5,shape_normalized,15,1000,200,0.2299278980533398,0.06407216996348544,4.055831543894026,0.9203743910874144,82
0,8,5,shape_normalized,15,1000,200,0.40021141410862726,0.06515247025906076,3.9248425792828323,0.895668353137458,80
0,9,5,shape_normalized,15,1000,200,0.23093007725110082,0.07073033736445668,4.1685492219756135,0.940808300416265,84
0,0,0,shape_normalized,15,1000,200,0.2887611394094167,0.0796621347380867,4.311170930296887,0.9263445766466332,105
0,1,0,shape_normalized,15,1000,200,0.3182053784293417,0.09202724029257098,4.24726121765824,0.9370475428226042,93
0,2,0,shape_normalized,15,1000,200,0.3084153768163498,0.0829452617951721,4.23924710927155,0.9165993575346423,102
0,3,0,shape_normalized,15,1000,200,0.252912617621619,0.08381348076528623,4.086800975896191,0.932628054690119,80
0,4,0,shape_normalized,15,1000,200,0.3879048164980473,0.08056169457826262,4.160721990901733,0.9179549168610055,93
0,5,0,shape_normalized,15,1000,200,0.24377220860516569,0.08052266865356555,4.352012185439406,0.9409811389461918,102
0,6,0,shape_normalized,15,1000,200,0.3224921399178289,0.07966964613323753,4.249796452240017,0.9208419231376254,101
0,7,0,shape_normalized,15,1000,200,0.2521617362775366,0.08345778383688367,4.3193270894358795,0.9319481463544576,103
0,8,0,shape_normalized,15,1000,200,0.3165977454830211,0.07840691857353685,4.258410942045263,0.9227085027369685,101
0,9,0,shape_normalized,15,1000,200,0.320743273086588,0.0873299547521901,4.269664893407777,0.9312312275431409,98
0,0,-5,shape_normalized,15,1000,200,0.35713407420333887,0.08126763153507131,4.35880011841392,0.9169490728437069,116
0,1,-5,shape_normalized,15,1000,200,0.3054378175825324,0.08018685392758411,4.429089444733412,0.9386649367826918,112
0,2,-5,shape_normalized,15,1000,200,0.2548317367505911,0.08839118320526446,4.383555221759464,0.9438385607399821,104
0,3,-5,shape_normalized,15,1000,200,0.24843808938474543,0.09306915172229957,4.3034593830833705,0.9386019427843737,98
0,4,-5,shape_normalized,15,1000,200,0.34082511217282374,0.08813775873180676,4.31558938805429,0.9311416911353754,103
0,5,-5,shape_normalized,15,1000,200,0.29031217471499005,0.0942045782190372,4.370121157855861,0.9352196095064323,107
0,6,-5,shape_normalized,15,1000,200,0.3885227947254105,0.10053106938784927,4.343460512170741,0.9240460919228861,110
0,7,-5,shape_normalized,15,1000,200,0.41774080575711225,0.08870655612632306,4.384131119693183,0.9291368376421512,112
0,8,-5,shape_normalized,15,1000,200,0.29886659915938407,0.09207877466727823,4.326747180044886,0.9316070231824779,104
0,9,-5,shape_normalized,15,1000,200,0.32312472087271427,0.08437908408904267,4.486162857720204,0.9386999235710086,119
0,0,30,physical_scale,15,1000,200,0.50597317868539,0.0628664866702731,1.7165585723237224,0.5268593340595497,26
0,1,30,physical_scale,15,1000,200,0.4645494936190725,0.05456472302688549,1.483967189660048,0.49536041747133214,20
0,2,30,physical_scale,15,1000,200,0.46883755284076256,0.07026833662153939,1.47374504731953,0.4840644394861284,21
